blockHash,blockNumber,confirmations,contractAddress,cumulativeGasUsed,from,gas,gasPrice,gasUsed,input,isError,nonce,timeStamp,COB to ETH,to,transactionIndex,value,value(eth),value(COB)
0x3472a7275e8e548e78708103ded627808e4c0a487d9bc6a2c0631233c85b8944,4312486,25446,,5398620,0xc68977537f7d629a56fccd55f397cdea3f6e3072,200000,21000000000,65606,0x,0,0,1506406212 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,149,"$330,000,000,000,000,000",0.33 ,1716
0xdb11155d12bb1c31be7246923d5f498885400d2a0c5c1939b6dc158d4d427fd3,4312490,25442,,2304028,0x1f2e4666119cc5111a32c79523f94da55b3a8869,200000,21000000000,65606,0x,0,1,1506406258 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,35,"$189,260,000,000,000,000",0.19 ,988
0x1bd87c38e0f1d723dcaab7288a4c2b1a788281e8458e5543a5f26f679a5c4ee0,4312492,25440,,3448375,0x399a033b2b21509786297c4a6377b5c0bc8bb916,79506,24689991741,65606,0x,0,12,1506406367 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,105,"$1,000,000,000,000,000,000",1.00 ,5200
0x8163b3c4b48ce3309cf79b063001bb720ee66fc1363348be456384fdff2fd45c,4312496,25436,,1890959,0x013419614ff1d412f7d54e345d2b12832eadaa3a,200000,25000000000,50606,0x,0,29,1506406511 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,33,"$100,000,000,000,000,000",0.10 ,520
0x440d0651ecb4b5940099778655c49b8ca7292b61d5b68395551ce3149bcaae59,4312498,25434,,5149905,0xe8e2d899775697825b0bf750f54e6a91ef6cbddd,200000,25000000000,65606,0x,0,14,1506406594 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,59,"$1,010,000,000,000,000,000",1.01 ,5252
0xee01cdce4f34c9e66d7ce3d5b1f82c3a564fc29a10d3d5ef8f7747210acd51e9,4312499,25433,,2726289,0xee2fad783f8736051486cbcdf14fea0876938527,200000,21000000000,65606,0x,0,15,1506406598 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,82,"$120,000,000,000,000,000",0.12 ,624
0xb3806a43a52db28571aee27ca6ee7b479b1bc2365fdf525b4ccfbb1fb16e8beb,4312503,25429,,3706710,0xe6099b7397603f07336ba0b60920f547e61a95a0,21000,16000000000,21000,0x,1,4,1506406676,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,81,"$165,112,000,000,000,000",,
0xe3d8939a4f643b23c48354dc4f5122f0cf4f558ce7275e289fe9e462c8ff8287,4312511,25421,,4017085,0xb6029ba4b11051c4e5a77ca2cf886b83262a8759,200000,21000000000,65606,0x,0,17,1506406920 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,97,"$100,000,000,000,000,000",0.10 ,520
0x386247dabdf1933edf39eaff5a9eddfe98d30b511fd60bba3b57e3e09aa12941,4312520,25412,,5825119,0x19f1819815eb785b4a8a911da450066b307c5508,200000,21000000000,50606,0x,0,2,1506407123 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,93,"$200,000,000,000,000,000",0.20 ,1040
0x386247dabdf1933edf39eaff5a9eddfe98d30b511fd60bba3b57e3e09aa12941,4312520,25412,,6089105,0x02a26bb8ec12a3e3dea378d7c95acdc1e394fe0c,200000,21000000000,65606,0x,0,82,1506407123 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,99,"$1,000,000,000,000,000,000",1.00 ,5200
0x57889faffbc94c9e9bdd109faf0f2f726721bf4ffbfb4031ecd2b569d1a42c2d,4312526,25406,,5725051,0xd91f2acd30fd0035a646ae7bc677cfe5c403f6d6,21000,21000000000,21000,0x,1,2,1506407424,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,91,"$3,000,000,000,000,000,000",,
0x03baf1259a1ba7a3f83606b24717a29edf49fbe1c4ee39d531f0935980c494cc,4312532,25400,,819061,0x706b8a48e6f7573f82105babf25532667bc461fa,200000,24689991741,65606,0x,0,2,1506407494 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,14,"$250,000,000,000,000,000",0.25 ,1300
0x9612ca0e273200bf9e7409d514cb2d0f3e4cb817f5f06aba6d9c94587c10c69b,4312534,25398,,4278989,0x04ebde1ccfda9b00aac7682b4ceed339cc3029c9,211255,21000000000,50606,0x,0,23,1506407576 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,92,"$20,000,000,000,000,000,000",20.00 ,104000
0xa85f38fd966bca653ca7496e9db985191bf4ff62b361ba0ccd61c6231ded3214,4312535,25397,,5849371,0xd91f2acd30fd0035a646ae7bc677cfe5c403f6d6,200000,21000000000,65606,0x,0,3,1506407681 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,124,"$3,000,000,000,000,000,000",3.00 ,15600
0xa85f38fd966bca653ca7496e9db985191bf4ff62b361ba0ccd61c6231ded3214,4312535,25397,,6001769,0xfbd8ca2845a1b3e2345d712b24d7e0d5d42e9910,200000,21000000000,65606,0x,0,0,1506407681 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,127,"$490,000,000,000,000,000",0.49 ,2548
0x1d7c40e98f123745c4da185512a145e7d017dc1ea0cc01c8d1eb2d03b14bcfbf,4312536,25396,,1785330,0x4e0d45b58c79ad61e19f30cc87e1d8ecacb2a5da,200000,30000000000,65606,0x,0,8,1506407711 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,45,"$2,000,000,000,000,000,000",2.00 ,10400
0x3ba7fa9bf97589477a8edaa28dbb13b0c60af77a237f3f64170f7da25fdd7d47,4312545,25387,,2611172,0x6b3abe04a43bcc69ee3c16fa56a82d0066d32e62,200000,21000000000,50606,0x,0,8,1506407953 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,48,"$2,000,000,000,000,000,000",2.00 ,10400
0x3ba7fa9bf97589477a8edaa28dbb13b0c60af77a237f3f64170f7da25fdd7d47,4312545,25387,,4129785,0x234579f052d3d89ce08964e86654c713ca75fd92,200000,20000000000,65606,0x,0,8,1506407953 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,72,"$100,000,000,000,000,000",0.10 ,520
0x54f3f3e784b82008bda77f324a9529790f69ae8017353d8b18226028bb01aebb,4312568,25364,,3983858,0x9d2907afcebaf4a7055a1d723da9c5ab282d8376,166255,20000000000,65606,0x,0,3,1506408414 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,108,"$100,000,000,000,000,000",0.10 ,520
0x429d4859c272bee5e975b78baa67f66bede664b2be4b9bc571544cc11854a74e,4312577,25355,,6131043,0xf144fb897eaa27109c7fd34e72a3e19ab0557d6f,200000,3000000000,65606,0x,0,3,1506408621 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,76,"$250,000,000,000,000,000",0.25 ,1300
0xc261e974c9e8a4e5fda8c9b021bcc6747c82992a1b37d10f8558314aad8090a6,4312581,25351,,4714072,0x159a0026900d337b3b35bb6c8daba2f7e6463f54,200000,21000000000,50606,0x,0,1,1506408779 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,100,"$2,000,000,000,000,000,000",2.00 ,10400
0xd62a4c1ece88913274f346397b7a1e83669ce92ca26886100ac2d135540ee95c,4312598,25334,,3614177,0x6a67c614506d4526d45aacae121c4944ac35ec0b,200000,21000000000,65606,0x,0,20,1506409406 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,48,"$173,150,000,000,000,000",0.17 ,884
0xbca72c22db731f0755d3cae4f4d176fedd636ac6d485ce0fe12af172c07d0107,4312606,25326,,5094077,0xb47a7b8711af8ba95e7f9b7e169440511cb32d88,200000,21000000000,65606,0x,0,9,1506409874 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,143,"$1,010,000,000,000,000,000",1.01 ,5252
0x0ecf1119d9f3aa44243fd82693bd4c570b769ba0c522257ba7c795012282cef6,4312612,25320,,2081282,0x12e29a817f55ca41729ccb938a73569efa9acb58,200000,21000000000,65606,0x,0,5,1506409961 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,33,"$190,000,000,000,000,000",0.19 ,988
0xba5143303664e40eb2801aeae2bc82706110be0cba81d16246d81f03efb90255,4312615,25317,,6136329,0xb47a7b8711af8ba95e7f9b7e169440511cb32d88,200000,21000000000,50606,0x,0,10,1506410081 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,176,"$2,010,000,000,000,000,000",2.01 ,10452
0x6adfe9a01e4f57b83df3017d06255e6f164cef4495b064e4aee748c689cc3a6f,4312625,25307,,197769,0x176746ccd8f60420e1ade4f0bfa4862998dccf54,200000,50000000000,50606,0x,0,54,1506410222 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,4,"$1,000,000,000,000,000,000",1.00 ,5200
0xe3d5cd24ca3bca7b34d63741dde74496aa2fd85773ba9e1c300f98829eacb385,4312628,25304,,2940335,0x8b27ae52a5c850f966b3cdd2389e5dd83f1b311d,200000,21000000000,65606,0x,0,2,1506410262 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,69,"$1,000,000,000,000,000,000",1.00 ,5200
0xe7190faa7fd239359af4fca58f568a65d8b383483a61937e2a86dff2d2720156,4312640,25292,,5169135,0x7ca1e645694962430ad6e82611d24c3f55cb2577,200000,21000000000,65606,0x,0,0,1506410530 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,129,"$8,243,250,000,000,000,000",8.24 ,42848
0x6381cc3fc047714289a20217f43a1bfdd182700ada57909c2c6a3ed9758cc99e,4312644,25288,,2631165,0x0678bd39f796ea5a8aa844a3ff77262986683592,200000,21000000000,65606,0x,0,5,1506410641 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,86,"$200,000,000,000,000,000",0.20 ,1040
0x6381cc3fc047714289a20217f43a1bfdd182700ada57909c2c6a3ed9758cc99e,4312644,25288,,2863822,0xddb3d80a5908cc246200692189d929b30bcb0fea,200000,21000000000,65606,0x,0,8,1506410641 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,91,"$4,250,000,000,000,000,000",4.25 ,22100
0x8ee7bb67e2ca9fb2c58a039c35e67d232697ef1f03d7d56f6735737e24f64e7e,4312645,25287,,2765191,0x6ce6afadd15996a6c3f3469105cb17e70b2d14f4,200000,21000000000,65606,0x,0,2,1506410676 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,68,"$500,000,000,000,000,000",0.50 ,2600
0xb3de50f507cf902b3495ea7f360e3107d64eb3dc57fcbacf07f27ab2c211f7ac,4312653,25279,,4259495,0xc53b85c219a05e7c6e13598f41d74d63dc41cd03,166255,26000000000,65606,0x,0,0,1506410899 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,133,"$170,000,000,000,000,000",0.17 ,884
0x4ac5cdd53e4772a046e86d48988f47d14a1c272d6c3273ad9459c88b499a13e0,4312654,25278,,4050755,0x4986028dcc9260127ca774c1fb21f331f33847d6,200000,21000000000,65606,0x,0,2,1506410950 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,106,"$164,347,000,000,000,000",0.16 ,832
0xd7bc53c0e1791926b5e8f3707fd50cde00c032480023d018c37c34d9b806e547,4312658,25274,,4924052,0x43d252da9f93b91a72cb4c1586a9a748903abb7b,200000,5000000000,65606,0x,0,0,1506410993 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,67,"$100,000,000,000,000,000",0.10 ,520
0xb806eff7371e6a37d22890893dd1c6c42b9706113c9a78ea7a17b77798aef1b3,4312673,25259,,2661612,0xee25623823afa4e6289b1bb32e2df5f4ff6c832c,200000,21000000000,65606,0x,0,1,1506411465 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,80,"$500,000,000,000,000,000",0.50 ,2600
0x0f18420b6965e614bd75bb6d672a15bc2d9b803707d98cbd828ba0d374c44f5b,4312681,25251,,5122667,0x230abfb2c5a157407ea084a3aada4f29ccd479c2,200000,21000000000,65606,0x,0,0,1506411813 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,134,"$9,000,000,000,000,000,000",9.00 ,46800
0xd0f57b28721da5aa1d675157adf5b59d33b9bfc32274610e52230e84e5b169fa,4312685,25247,,6500069,0xc7e1854030626706c45f45fc8e6f60d491d97ad3,200000,21000000000,65606,0x,0,0,1506411916 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,146,"$990,000,000,000,000,000",0.99 ,5148
0xa9985f215c8ef61da68385e185e72c4ea13d72bbe1b31815f9dc4b59ce315f83,4312690,25242,,4136162,0x1e07f6b5d8da5b5bd629d15544cb526782f92245,200000,60000000000,65606,0x,0,75,1506412131 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,107,"$3,000,000,000,000,000,000",3.00 ,15600
0x447e66110abe1803f3b1d4226e1d6e4cb478dd72e8d52c7fe94b03dd69700b07,4312713,25219,,1111954,0x6cc0291110da24619b92b0a0c012e904e7a9d174,200000,30000000000,65606,0x,0,19,1506412889 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,26,"$292,488,000,000,000,000",0.29 ,1508
0x564fa0dbc37b370a28b0acc91ae3a0a540f4258d67311949a538aa501630e356,4312716,25216,,125947,0xbf06d0cc370c75ce01e8dc5b520e2b80c6d05ffb,200000,60000000000,50606,0x,0,8,1506413057 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,3,"$85,200,000,000,000,000,000",85.20 ,443040
0x38aab52b4ce3074edd654699ce6327dfe4206c2a227e90ebf87cd4c5a86895c1,4312737,25195,,681848,0x90d324917141ee6bb6ee51d9103b2107724075dc,200000,50000000000,65606,0x,0,4,1506413518 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,15,"$1,817,980,000,000,000,000",1.82 ,9464
0xdfbceae121af8b22ff82c1725953577b2ef48fa0a0cfc6dab405366a63733fca,4312745,25187,,3960314,0x4f38e1f08affc656f1d29a041ad8f4a2d7fe66ae,200000,21000000000,65606,0x,0,1,1506413803 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,100,"$300,000,000,000,000,000",0.30 ,1560
0x1f4850401e66d6ac8cbfa634abdc165e7811bfc175f95e667e5048abbdd7f42d,4312754,25178,,4559341,0x4f0a213826aef63015efe0c4814665e1b795991b,166255,27000000000,65606,0x,0,0,1506414218 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,124,"$300,000,000,000,000,000",0.30 ,1560
0x455425ecb3b7fbc70c20a17c925c0ecb08ab83bdb4a50df94a467fbf2412e4ef,4312757,25175,,994086,0x605d3b0960e4b38adbf5ce0361f637c1d2ca1164,200000,26914519881,65606,0x,0,13,1506414247 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,13,"$9,140,000,000,000,000,000",9.14 ,47528
0x455425ecb3b7fbc70c20a17c925c0ecb08ab83bdb4a50df94a467fbf2412e4ef,4312757,25175,,2946536,0xbbdd58c9e8467830b365592bac3c097f55b06780,200000,21000000000,65606,0x,0,4,1506414247 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,41,"$983,484,000,000,000,000",0.98 ,5096
0x455425ecb3b7fbc70c20a17c925c0ecb08ab83bdb4a50df94a467fbf2412e4ef,4312757,25175,,3012142,0x7a2b9ff052cc77f90bbd411c978d316ea59a838e,200000,21000000000,65606,0x,0,5,1506414247 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,42,"$2,050,000,000,000,000,000",2.05 ,10660
0x1f8cc8f1ed6055766f119e5d466a0a04fd235e695a85e5d7d37006942fc75495,4312758,25174,,187570,0x639365aecf477acfdf7b8d92ab100d9e6e869f84,200000,60000000000,65606,0x,0,69,1506414359 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,5,"$1,500,000,000,000,000,000",1.50 ,7800
0xe230d278cdb31bb980fd6862624e97f4a94f1779b5ac66b15a577fa943c3c481,4312760,25172,,2802464,0x27e66f395b4ac58c735a051f860db3fd8a2acaba,200000,21000000000,65606,0x,0,5,1506414387 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,52,"$1,000,000,000,000,000,000",1.00 ,5200
0xe230d278cdb31bb980fd6862624e97f4a94f1779b5ac66b15a577fa943c3c481,4312760,25172,,2955712,0x2cc0460e4a9e60f779f6d41cf83609198c9ec1c7,200000,21000000000,65606,0x,0,0,1506414387 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,55,"$1,700,000,000,000,000,000",1.70 ,8840
0x6f0bae075909989692e56bee74f03b4fd5cf6554f03f0dcd360e8b0e6d67e4a9,4312764,25168,,3856598,0xec02e91116cf4fe33ff846e28a51259d692611a5,200000,21000000000,65606,0x,0,0,1506414494 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,85,"$200,000,000,000,000,000",0.20 ,1040
0xb26eba275cbdfa8d43318e9b5bdd499643ae07434e533e01ae333942f053f2dc,4312768,25164,,4661004,0x898b4ec75bb4d3785afaa8efdc3db2d940c3c6c3,200000,21000000000,65606,0x,0,0,1506414586 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,77,"$140,800,000,000,000,000",0.14 ,728
0xc6e4ab25c696f722c314fb009350a4438c89c8f9386e72a53b480978c9f823d6,4312772,25160,,4708640,0x2e93e5d44fe80fe9ac799c44feeb89932ca9bb7f,200000,21000000000,65606,0x,0,0,1506414753 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,119,"$1,000,000,000,000,000,000",1.00 ,5200
0xc6e4ab25c696f722c314fb009350a4438c89c8f9386e72a53b480978c9f823d6,4312772,25160,,4774246,0x7e1e4cd5e20196d3d6d08000ca492aada31c405c,200000,21000000000,65606,0x,0,6,1506414753 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,120,"$5,000,000,000,000,000,000",5.00 ,26000
0x112a6708837db88f9ff27ebc5ef8b5197e2fa86278bd0c6b3476bd14036e670d,4312777,25155,,163275,0xa2cd9fb87e3d33da04d440b1e6c00eed8ab9da50,200000,60000000000,50606,0x,0,26,1506414879 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,4,"$175,000,000,000,000,000,000",175.00 ,910000
0x8fad4805293bb501fb800adad4bd8be5d06d6fd8a0de74a7261bb5aa1b3c3d6a,4312791,25141,,898765,0x28bee6e82c2f734ca740c7a6d64aa3208ea659d1,200000,60000000000,50606,0x,0,7,1506415187 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,11,"$5,600,000,000,000,000,000",5.60 ,29120
0x7a44c3112201c1eb5d4d89ef4dbc92929790d778c408739d9ccb376488cd51e3,4312795,25137,,3878528,0xd7b252cf3c68dad0f1ae35f741b5be45c749fb8d,200000,21000000000,65606,0x,0,5,1506415403 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,112,"$100,000,000,000,000,000",0.10 ,520
0x7a44c3112201c1eb5d4d89ef4dbc92929790d778c408739d9ccb376488cd51e3,4312795,25137,,4369084,0xa39dc89ef55ce86e9adc0c7c495e0524546a95d4,200000,21000000000,65606,0x,0,1,1506415403 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,126,"$1,000,000,000,000,000,000",1.00 ,5200
0x64974b7cb1db82d738b65b872f9ee5e2c7ff7bfe0cda5a62c279f9f81d708786,4312797,25135,,3164986,0x049c97225389da745c9d616b09079a1f6dfa0409,200000,21000000000,65606,0x,0,1,1506415468 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,111,"$2,000,000,000,000,000,000",2.00 ,10400
0xbaa566dd486342019dac5685ac2ed4e8951363c7cf024b723c513c5d13eaf7c5,4312809,25123,,1268565,0x04fa988a5709898d3b5e562e9992bf5b8f95b7c8,200000,21000000000,65606,0x,0,7,1506415737 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,26,"$1,000,000,000,000,000,000",1.00 ,5200
0xca7d16df80cdd6961312300e284c1af29e1d198a6011a002615a0a1477fc8dd9,4312811,25121,,6704251,0x367d716f74f4617bbccd8bfc906601553251e9bc,21000,21000000000,21000,0x,1,0,1506415794,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,109,"$498,992,000,000,000,000",,
0x892a81b2a38a8b9b4f6c9975465d2b462976627e95c7ddd7bad6591dc6d9bdf6,4312830,25102,,2193560,0x7cf209a05d1565cc63fd2364149beb5b3db62ff8,200000,21000000000,65606,0x,0,167,1506416189 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,68,"$5,300,000,000,000,000,000",5.30 ,27560
0x0e7e65b8dfa16bba543bb5d648e1a55952b4c6879d45bd3f8660068fcd5a60ef,4312831,25101,,3395993,0xf8fe281a44def550c620882364e4a00f2ea80218,200000,29000000000,65606,0x,0,0,1506416195 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,80,"$195,000,000,000,000,000",0.20 ,1040
0xd91a43d5fb97fa5833063bf75dd6b6b2cafbbb27772fd91177f5a507e691e8e7,4312837,25095,,3482018,0x367d716f74f4617bbccd8bfc906601553251e9bc,21000,21000000000,21000,0x,1,1,1506416309,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,106,"$495,000,000,000,000,000",,
0xcf15917040764447358334c1c6e18b1ff08515f43d1e7b7cad19c7fc0966a3c7,4312839,25093,,2478173,0x367d716f74f4617bbccd8bfc906601553251e9bc,21000,21000000000,21000,0x,1,2,1506416367,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,65,"$495,000,000,000,000,000",,
0x818ebb0c78dfce1d65bcca1e24ae8d4256f5c7d365da76dd7ee5027a977e2c6b,4312840,25092,,6115307,0xec9c662266827dab742219d8d38ed88f040e7d88,200000,21000000000,65606,0x,0,0,1506416443 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,178,"$100,000,000,000,000,000",0.10 ,520
0x818ebb0c78dfce1d65bcca1e24ae8d4256f5c7d365da76dd7ee5027a977e2c6b,4312840,25092,,6238897,0x521ac5bb515d80c33ba5e9de98db3f4452af7b88,200000,21000000000,65606,0x,0,2,1506416443 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,181,"$7,179,020,000,000,000,000",7.18 ,37336
0x72d46726923ff9dd4f84eeac82e06a02ce63589a26208b4fbbe0c9e64715eba6,4312845,25087,,4205577,0x367d716f74f4617bbccd8bfc906601553251e9bc,100000,21000000000,65606,0x,0,3,1506416532 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,152,"$495,000,000,000,000,000",0.50 ,2600
0x3ccfe039285d2c41019432a0faf4b8f9b88229459c2d0a1cbc77fc58fcad1725,4312852,25080,,1976535,0x79e8e6f8e83b0f7616eafcb7ac607434f7fc8667,200000,21000000000,65606,0x,0,4,1506416741 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,61,"$1,000,000,000,000,000,000",1.00 ,5200
0xf9fe8a9a6020dc90406f6d141580ce98856fe0ddfc6749130c521ed2a4d5deff,4312855,25077,,5896899,0xbbcaebbba7d09eb76fe07c605d00713ee2e510d6,200000,21000000000,65606,0x,0,13,1506416931 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,189,"$4,200,000,000,000,000,000",4.20 ,21840
0x13479485fb6ad8380e5e9010c5de7af546268df33ed923cf6a0143c673b7ecad,4312860,25072,,3139963,0xea125da088d82e046073b6b62a84aa3207126709,200000,21000000000,65606,0x,0,20,1506417183 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,73,"$2,000,000,000,000,000,000",2.00 ,10400
0x13479485fb6ad8380e5e9010c5de7af546268df33ed923cf6a0143c673b7ecad,4312860,25072,,3528923,0xae995d92384e63c98799d98d81f6b46b41f8fde7,200000,21000000000,65606,0x,0,6,1506417183 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,84,"$10,100,000,000,000,000,000",10.10 ,52520
0x13479485fb6ad8380e5e9010c5de7af546268df33ed923cf6a0143c673b7ecad,4312860,25072,,3689147,0x3afab88757a66beaab505fbaafed6d345191baf8,21000,21000000000,21000,0x,1,5,1506417183,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,89,"$2,000,000,000,000,000,000",,
0x4ff1c6802a9882e4caa6aa801404aca4a097fb80d6bd3eedd22fecee591b98ef,4312863,25069,,1159296,0xdced52ec7d8863ab946d57a9ce6640ac323f2daa,99382,27008328806,65606,0x,0,1,1506417224 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,29,"$3,000,000,000,000,000,000",3.00 ,15600
0x398d30165eb174723369826c835ac373092e402723949de0a70d8ce9a4bd5100,4312865,25067,,2809609,0xb60a79a896bf975009a71dd4a4d8e93a17dcedf6,76882,27008328806,50606,0x,0,1,1506417252 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,86,"$500,400,000,000,000,000",0.50 ,2600
0x10274d91e470d79618ae6fea6aa15807be9a3a3962c139c6755cba2c62ee1daf,4312867,25065,,2528575,0x3afab88757a66beaab505fbaafed6d345191baf8,200000,21000000000,65606,0x,0,6,1506417332 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,64,"$2,000,000,000,000,000,000",2.00 ,10400
0x75261027b478e54a524f00ccacf3305c58ac385f2516befc1d99c1773186b8ec,4312873,25059,,4273997,0xe3afdafc2c460d16bc235fc2f2e34bc84bf81685,200000,21000000000,65606,0x,0,0,1506417567 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,92,"$6,516,440,000,000,000,000",6.52 ,33904
0x42b6ea8570b4e352ce52e348714ee5633e6dd6e3c5a27a48f6d46c83a8bf9cdc,4312874,25058,,4370331,0x70d1cc8eef55a7f417254172cbdc7c4eab42ea23,200000,21000000000,65606,0x,0,0,1506417610 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,95,"$105,300,000,000,000,000",0.11 ,572
0x42b6ea8570b4e352ce52e348714ee5633e6dd6e3c5a27a48f6d46c83a8bf9cdc,4312874,25058,,4630499,0xb6b03259b3fb0eca9c0f36dc5b8d7edd6b69a929,200000,21000000000,65606,0x,0,0,1506417610 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,103,"$340,000,000,000,000,000",0.34 ,1768
0x9810f4be9d2f2245ccc18378aecd8eeadce5ab0229ed8ed1ffdc246d4a9f3036,4312890,25042,,1506039,0xa4ee4ebd0d86eec78211f7dad2e4348565fd6e97,99382,21000000000,65606,0x,0,0,1506418047 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,17,"$400,000,000,000,000,000",0.40 ,2080
0x9b3622723afc4d92a0f91df4a74e62433b5da743e87e4164bdbc2a0c66d85cbd,4312898,25034,,2394100,0x58302fe93c833d8b636dffa145346e29d2cdb128,200000,21000000000,65606,0x,0,7,1506418223 ,0.000192 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,39,"$100,000,000,000,000,000",0.10 ,520
0xdfe34b2d3161e501ac1035fce2ddfbbedc5e66c99e13922c179f9eccaa6ef41b,4312905,25027,,6640092,0xe6099b7397603f07336ba0b60920f547e61a95a0,25000,10000000000,25000,0x,1,5,1506418524,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,182,"$164,776,000,000,000,000",,
